name,year,director,budget,gross,profit,roi
xxx: state of the union,2005,lee tamahori,113000000.0,71022693.0,-41977307.0,-37.1480592920354
syriana,2005,stephen gaghan,50000000.0,93974620.0,43974620.0,87.94923999999999
north country,2005,niki caro,35000000.0,25211175.0,-9788825.0,-27.968071428571427
derailed,2005,mikael håfström,22000000.0,57479076.0,35479076.0,161.26852727272728
the perfect man,2005,mark rosman,10000000.0,19770475.0,9770475.0,97.70474999999999
unleashed,2005,louis leterrier,45000000.0,50871113.0,5871113.0,13.046917777777779
hostage,2005,florent-emilio siri,52000000.0,77663556.0,25663556.0,49.352992307692304
the greatest game ever played,2005,bill paxton,26000000.0,15431177.0,-10568823.0,-40.64931923076923
get rich or die tryin',2005,jim sheridan,40000000.0,46563961.0,6563961.0,16.4099025
bewitched,2005,nora ephron,85000000.0,131426169.0,46426169.0,54.61902235294117
hoodwinked,2005,cory edwards,30000000.0,110013167.0,80013167.0,266.71055666666666
bloodrayne,2005,uwe boll,25000000.0,3650275.0,-21349725.0,-85.3989
the three burials of melquiades estrada,2005,tommy lee jones,15000000.0,12045362.0,-2954638.0,-19.697586666666666
feast,2005,john gulager,3200000.0,719135.0,-2480865.0,-77.52703125
goal! the dream begins,2005,danny cannon,10000000.0,27610873.0,17610873.0,176.10873
man-thing,2005,brett leonard,30000000.0,1123136.0,-28876864.0,-96.25621333333333
"good night, and good luck.",2005,george clooney,7000000.0,54641191.0,47641191.0,680.5884428571429
a lot like love,2005,nigel cole,30000000.0,42886719.0,12886719.0,42.955729999999996
cry wolf,2005,jeff wadlow,1000000.0,32586408.0,31586408.0,3158.6407999999997
the proposition,2005,john hillcoat,20000000.0,5048693.0,-14951307.0,-74.756535
the world's fastest indian,2005,roger donaldson,25000000.0,18299138.0,-6700862.0,-26.803448000000003
stealth,2005,rob cohen,135000000.0,79268322.0,-55731678.0,-41.28272444444445
hustle & flow,2005,craig brewer,2800000.0,23563727.0,20763727.0,741.5616785714286
the matador,2005,richard shepard,12500000.0,17356268.0,4856268.0,38.850144
the fog,2005,rupert wainwright,18000000.0,46201432.0,28201432.0,156.6746222222222
because of winn-dixie,2005,wayne wang,14000000.0,33589427.0,19589427.0,139.92447857142858
where the truth lies,2005,atom egoyan,25000000.0,3487678.0,-21512322.0,-86.049288
must love dogs,2005,gary david goldberg,30000000.0,58231520.0,28231520.0,94.10506666666667
guess who,2005,kevin rodney sullivan,35000000.0,103121466.0,68121466.0,194.63276000000002
the ballad of jack and rose,2005,rebecca miller,1500000.0,916051.0,-583949.0,-38.92993333333333
stay,2005,marc forster,50000000.0,8483797.0,-41516203.0,-83.03240600000001
the great raid,2005,john dahl,80000000.0,10777375.0,-69222625.0,-86.52828125
tideland,2005,terry gilliam,19300000.0,566611.0,-18733389.0,-97.06419170984456
alone in the dark,2005,uwe boll,20000000.0,12693645.0,-7306355.0,-36.531774999999996
an american haunting,2005,courtney solomon,14000000.0,29612137.0,15612137.0,111.51526428571428
supercross,2005,steve boyum,16000000.0,3344431.0,-12655569.0,-79.09730625
oliver twist,2005,roman polanski,60000000.0,42580321.0,-17419679.0,-29.032798333333332
white noise,2005,geoffrey sax,10000000.0,91196419.0,81196419.0,811.9641899999999
are we there yet?,2005,brian levant,32000000.0,97918663.0,65918663.0,205.995821875
proof,2005,john madden,20000000.0,14189860.0,-5810140.0,-29.050700000000003
racing stripes,2005,frederik du chau,30000000.0,90754475.0,60754475.0,202.51491666666666
a sound of thunder,2005,peter hyams,80000000.0,11665465.0,-68334535.0,-85.41816875
the weather man,2005,gore verbinski,22000000.0,19126398.0,-2873602.0,-13.061827272727273
keeping mum,2005,niall johnson,169000.0,18586834.0,18417834.0,10898.126627218935
an unfinished life,2005,lasse hallström,30000000.0,18618284.0,-11381716.0,-37.939053333333334
boogeyman,2005,stephen kay,20000000.0,67192859.0,47192859.0,235.964295
me and you and everyone we know,2005,miranda july,800000.0,8012838.0,7212838.0,901.6047500000001
transamerica,2005,duncan tucker,1000000.0,15151744.0,14151744.0,1415.1744
the lost city,2005,andy garcia,9600000.0,4408011.0,-5191989.0,-54.08321874999999
the upside of anger,2005,mike binder,12000000.0,28237488.0,16237488.0,135.3124
the chumscrubber,2005,arie posin,6800000.0,351401.0,-6448599.0,-94.83233823529412
the man,2005,les mayfield,33000000.0,13485145.0,-19514855.0,-59.135924242424245
valiant,2005,gary chapman,35000000.0,61746888.0,26746888.0,76.41968
prime,2005,ben younger,22000000.0,67937494.0,45937494.0,208.8067909090909
manderlay,2005,lars von trier,14200000.0,674918.0,-13525082.0,-95.24705633802817
junebug,2005,phil morrison,1000000.0,3399228.0,2399228.0,239.9228
dominion,2005,paul schrader,30000000.0,251495.0,-29748505.0,-99.16168333333333
dreamer,2005,john gatins,32000000.0,38741732.0,6741732.0,21.0679125
factotum,2005,bent hamer,1000000.0,2708087.0,1708087.0,170.8087
everything is illuminated,2005,liev schreiber,7000000.0,3601974.0,-3398026.0,-48.54322857142857
thumbsucker,2005,mike mills,4000000.0,2138742.0,-1861258.0,-46.53145
rebound,2005,steve carr,33100000.0,17492014.0,-15607986.0,-47.15403625377643
the departed,2006,martin scorsese,90000000.0,291465373.0,201465373.0,223.85041444444443
the fast and the furious: tokyo drift,2006,justin lin,85000000.0,158964610.0,73964610.0,87.01718823529411
talladega nights: the ballad of ricky bobby,2006,adam mckay,72500000.0,163362095.0,90862095.0,125.32702758620691
the prestige,2006,christopher nolan,40000000.0,109676311.0,69676311.0,174.1907775
cars,2006,john lasseter,120000000.0,461991867.0,341991867.0,284.9932225
300,2006,zack snyder,65000000.0,456068181.0,391068181.0,601.6433553846153
the devil wears prada,2006,david frankel,35000000.0,326706115.0,291706115.0,833.4460428571429
casino royale,2006,martin campbell,150000000.0,616502912.0,466502912.0,311.0019413333333
pan's labyrinth,2006,guillermo del toro,19000000.0,83850267.0,64850267.0,341.3171947368421
pirates of the caribbean: dead man's chest,2006,gore verbinski,225000000.0,1066179747.0,841179747.0,373.85766533333333
apocalypto,2006,mel gibson,40000000.0,120673227.0,80673227.0,201.6830675
she's the man,2006,andy fickman,20000000.0,57194667.0,37194667.0,185.973335
little children,2006,todd field,26000000.0,14821658.0,-11178342.0,-42.99362307692308
children of men,2006,alfonso cuarón,76000000.0,70595464.0,-5404536.0,-7.111231578947369
the da vinci code,2006,ron howard,125000000.0,760006945.0,635006945.0,508.005556
the pursuit of happyness,2006,gabriele muccino,55000000.0,307127625.0,252127625.0,458.41386363636366
little miss sunshine,2006,jonathan dayton,8000000.0,101058954.0,93058954.0,1163.236925
the last king of scotland,2006,kevin macdonald,6000000.0,48618191.0,42618191.0,710.3031833333333
blood diamond,2006,edward zwick,100000000.0,171720398.0,71720398.0,71.720398
the lives of others,2006,florian henckel von donnersmarck,2000000.0,77356942.0,75356942.0,3767.8471
night at the museum,2006,shawn levy,110000000.0,574481229.0,464481229.0,422.2556627272727
mission: impossible iii,2006,j.j. abrams,150000000.0,398479497.0,248479497.0,165.652998
marie antoinette,2006,sofia coppola,40000000.0,60917189.0,20917189.0,52.292972500000005
inside man,2006,spike lee,45000000.0,186003591.0,141003591.0,313.34131333333335
running scared,2006,wayne kramer,15000000.0,9380029.0,-5619971.0,-37.46647333333333
accepted,2006,steve pink,23000000.0,38623262.0,15623262.0,67.92722608695652
superman returns,2006,bryan singer,270000000.0,391081192.0,121081192.0,44.84488592592592
slither,2006,james gunn,15000000.0,12834936.0,-2165064.0,-14.433760000000001
nacho libre,2006,jared hess,35000000.0,99255460.0,64255460.0,183.58702857142856
the covenant,2006,renny harlin,20000000.0,37598767.0,17598767.0,87.993835
the hills have eyes,2006,alexandre aja,15000000.0,70009308.0,55009308.0,366.72872
the fountain,2006,darren aronofsky,35000000.0,16468343.0,-18531657.0,-52.94759142857143
x-men: the last stand,2006,brett ratner,210000000.0,460435291.0,250435291.0,119.25490047619047
underworld: evolution,2006,len wiseman,50000000.0,111476513.0,61476513.0,122.953026
click,2006,frank coraci,82500000.0,240685326.0,158185326.0,191.73978909090908
the holiday,2006,nancy meyers,85000000.0,205850134.0,120850134.0,142.17662823529412
silent hill,2006,christophe gans,50000000.0,100605135.0,50605135.0,101.21027000000001
basic instinct 2,2006,michael caton-jones,70000000.0,38629478.0,-31370522.0,-44.81503142857143
the black dahlia,2006,brian de palma,50000000.0,49332692.0,-667308.0,-1.334616
perfume: the story of a murderer,2006,tom tykwer,60000000.0,135039924.0,75039924.0,125.06653999999999
lucky number slevin,2006,paul mcguigan,27000000.0,56308881.0,29308881.0,108.55141111111111
smokin' aces,2006,joe carnahan,17000000.0,57232879.0,40232879.0,236.66399411764706
deja vu,2006,tony scott,75000000.0,180557550.0,105557550.0,140.7434
rv,2006,barry sonnenfeld,50000000.0,87528173.0,37528173.0,75.05634599999999
tenacious d in the pick of destiny,2006,liam lynch,20000000.0,13939963.0,-6060037.0,-30.300185000000003
black book,2006,paul verhoeven,21000000.0,26768563.0,5768563.0,27.469347619047618
step up,2006,anne fletcher,12000000.0,114197742.0,102197742.0,851.64785
borat: cultural learnings of america for make benefit glorious nation of kazakhstan,2006,larry charles,18000000.0,262552893.0,244552893.0,1358.6271833333333
snakes on a plane,2006,david r. ellis,33000000.0,62022014.0,29022014.0,87.94549696969696
lady in the water,2006,m. night shyamalan,70000000.0,72785169.0,2785169.0,3.978812857142857
crank,2006,mark neveldine,12000000.0,42931041.0,30931041.0,257.758675
the illusionist,2006,neil burger,16500000.0,87892388.0,71392388.0,432.6811393939394
over the hedge,2006,tim johnson,80000000.0,339795890.0,259795890.0,324.7448625
final destination 3,2006,james wong,25000000.0,118890272.0,93890272.0,375.561088
stranger than fiction,2006,marc forster,30000000.0,53653224.0,23653224.0,78.84408
aquamarine,2006,elizabeth allen rosenbaum,12000000.0,22989957.0,10989957.0,91.582975
scary movie 4,2006,david zucker,45000000.0,178262620.0,133262620.0,296.1391555555556
the fall,2006,tarsem singh,30000000.0,3669465.0,-26330535.0,-87.76845
john tucker must die,2006,betty thomas,18000000.0,68844775.0,50844775.0,282.47097222222226
the good shepherd,2006,robert de niro,110000000.0,100266865.0,-9733135.0,-8.848304545454546
rocky balboa,2006,sylvester stallone,24000000.0,155929020.0,131929020.0,549.70425
eragon,2006,stefen fangmeier,100000000.0,250425512.0,150425512.0,150.425512
dreamgirls,2006,bill condon,70000000.0,155430335.0,85430335.0,122.04333571428572
babel,2006,alejandro g. iñárritu,25000000.0,135330182.0,110330182.0,441.320728
a good year,2006,ridley scott,35000000.0,42269923.0,7269923.0,20.77120857142857
miami vice,2006,michael mann,135000000.0,163794509.0,28794509.0,21.329265925925924
saw iii,2006,darren lynn bousman,10000000.0,164874275.0,154874275.0,1548.7427500000001
happy feet,2006,george miller,100000000.0,384336108.0,284336108.0,284.336108
the texas chainsaw massacre: the beginning,2006,jonathan liebesman,16000000.0,51764406.0,35764406.0,223.5275375
black snake moan,2006,craig brewer,15000000.0,10907485.0,-4092515.0,-27.283433333333335
monster house,2006,gil kenan,75000000.0,141861243.0,66861243.0,89.148324
scoop,2006,woody allen,17300000.0,39220946.0,21920946.0,126.71067052023122
world trade center,2006,oliver stone,65000000.0,163247198.0,98247198.0,151.14953538461538
employee of the month,2006,greg coolidge,12000000.0,38395414.0,26395414.0,219.96178333333333
little man,2006,keenen ivory wayans,64000000.0,104003322.0,40003322.0,62.505190625
the benchwarmers,2006,dennis dugan,33000000.0,64962629.0,31962629.0,96.85645151515152
poseidon,2006,wolfgang petersen,160000000.0,181674817.0,21674817.0,13.546760625000001
flushed away,2006,david bowers,149000000.0,178281554.0,29281554.0,19.65204966442953
the guardian,2006,andrew davis,70000000.0,94973540.0,24973540.0,35.67648571428572
rescue dawn,2006,werner herzog,10000000.0,7177143.0,-2822857.0,-28.228569999999998
when a stranger calls,2006,simon west,15000000.0,67062123.0,52062123.0,347.08082
a scanner darkly,2006,richard linklater,8700000.0,7659918.0,-1040082.0,-11.95496551724138
doa: dead or alive,2006,corey yuen,21000000.0,7563172.0,-13436828.0,-63.98489523809524
shortbus,2006,john cameron mitchell,2000000.0,5526675.0,3526675.0,176.33375
catch and release,2006,susannah grant,25000000.0,16162580.0,-8837420.0,-35.34968
the break-up,2006,peyton reed,52000000.0,205668210.0,153668210.0,295.5157884615385
united 93,2006,paul greengrass,15000000.0,76700659.0,61700659.0,411.33772666666664
the pink panther,2006,shawn levy,80000000.0,164115897.0,84115897.0,105.14487125000001
letters from iwo jima,2006,clint eastwood,19000000.0,68673228.0,49673228.0,261.43804210526315
southland tales,2006,richard kelly,17000000.0,374743.0,-16625257.0,-97.79562941176471
flags of our fathers,2006,clint eastwood,90000000.0,65900249.0,-24099751.0,-26.777501111111114
failure to launch,2006,tom dey,50000000.0,130224158.0,80224158.0,160.448316
clerks ii,2006,kevin smith,5000000.0,26986174.0,21986174.0,439.72348
16 blocks,2006,richard donner,52000000.0,65664721.0,13664721.0,26.278309615384615
my super ex-girlfriend,2006,ivan reitman,30000000.0,61108981.0,31108981.0,103.69660333333333
the lake house,2006,alejandro agresti,40000000.0,114830111.0,74830111.0,187.0752775
the wicker man,2006,neil labute,40000000.0,38805380.0,-1194620.0,-2.98655
open season,2006,roger allers,85000000.0,200811689.0,115811689.0,136.24904588235293
charlotte's web,2006,gary winick,85000000.0,148963822.0,63963822.0,75.25155529411765
the omen,2006,john moore,25000000.0,119974972.0,94974972.0,379.89988800000003
penelope,2006,mark palansky,15000000.0,21156270.0,6156270.0,41.0418
ice age: the meltdown,2006,carlos saldanha,80000000.0,667094506.0,587094506.0,733.8681325
beerfest,2006,jay chandrasekhar,17500000.0,20387597.0,2887597.0,16.500554285714287
stay alive,2006,william brent bell,7000000.0,27298695.0,20298695.0,289.9813571428572
bug,2006,william friedkin,4000000.0,8095658.0,4095658.0,102.39145
turistas,2006,john stockwell,10000000.0,14756513.0,4756513.0,47.565129999999996
notes on a scandal,2006,richard eyre,15000000.0,49814392.0,34814392.0,232.0959466666667
"paris, je t'aime",2006,directors,13000000.0,17471727.0,4471727.0,34.3979
seraphim falls,2006,david von ancken,18000000.0,1220058.0,-16779942.0,-93.2219
invincible,2006,ericson core,40000000.0,58480828.0,18480828.0,46.20207
firewall,2006,richard loncraine,50000000.0,82751189.0,32751189.0,65.50237800000001
hatchet,2006,adam green,1500000.0,208550.0,-1291450.0,-86.09666666666666
we are marshall,2006,mcg,65000000.0,43545364.0,-21454636.0,-33.0071323076923
just my luck,2006,donald petrie,28000000.0,38159905.0,10159905.0,36.285374999999995
madea's family reunion,2006,tyler perry,6000000.0,63368939.0,57368939.0,956.1489833333333
the marine,2006,john bonito,20000000.0,22165608.0,2165608.0,10.82804
the painted veil,2006,john curran,19400000.0,26910847.0,7510847.0,38.715706185567015
ultraviolet,2006,kurt wimmer,30000000.0,31070211.0,1070211.0,3.5673700000000004
factory girl,2006,george hickenlooper,7000000.0,3572632.0,-3427368.0,-48.9624
akeelah and the bee,2006,doug atchison,8000000.0,18948425.0,10948425.0,136.8553125
barnyard,2006,steve oedekerk,51000000.0,116755080.0,65755080.0,128.9315294117647
arthur and the invisibles,2006,luc besson,86000000.0,108605609.0,22605609.0,26.285591860465118
zoom,2006,peter hewitt,35000000.0,12506362.0,-22493638.0,-64.26753714285715
eight below,2006,frank marshall,40000000.0,120455994.0,80455994.0,201.13998500000002
curse of the golden flower,2006,yimou zhang,45000000.0,78568977.0,33568977.0,74.59772666666666
date movie,2006,aaron seltzer,20000000.0,85749034.0,65749034.0,328.74517000000003
flyboys,2006,tony bill,60000000.0,17858059.0,-42141941.0,-70.23656833333334
find me guilty,2006,sidney lumet,13000000.0,2636637.0,-10363363.0,-79.71817692307692
"you, me and dupree",2006,anthony russo,54000000.0,130628903.0,76628903.0,141.90537592592594
curious george,2006,matthew o'callaghan,50000000.0,69865924.0,19865924.0,39.731848
flicka,2006,michael mayer,15000000.0,21893591.0,6893591.0,45.95727333333333
black christmas,2006,glen morgan,9000000.0,21510851.0,12510851.0,139.00945555555555
wristcutters: a love story,2006,goran dukic,1000000.0,454026.0,-545974.0,-54.59739999999999
see no evil,2006,gregory dark,8000000.0,18707966.0,10707966.0,133.84957500000002
last holiday,2006,wayne wang,45000000.0,43451846.0,-1548154.0,-3.440342222222222
friends with money,2006,nicole holofcener,6500000.0,18245244.0,11745244.0,180.69606153846155
all the king's men,2006,steven zaillian,55000000.0,9451623.0,-45548377.0,-82.81523090909091
hollywoodland,2006,allen coulter,28000000.0,16800438.0,-11199562.0,-39.99843571428571
atl,2006,chris robinson,20000000.0,21170563.0,1170563.0,5.852815
bobby,2006,emilio estevez,14000000.0,20718608.0,6718608.0,47.99005714285715
half nelson,2006,ryan fleck,700000.0,4660481.0,3960481.0,565.783
the wild,2006,steve 'spaz' williams,80000000.0,102338515.0,22338515.0,27.92314375
infamous,2006,douglas mcgrath,13000000.0,2689799.0,-10310201.0,-79.30923846153846
take the lead,2006,liz friedlander,30000000.0,66500090.0,36500090.0,121.66696666666668
gridiron gang,2006,phil joanou,30000000.0,41480851.0,11480851.0,38.26950333333333
the ant bully,2006,john a. davis,50000000.0,55181129.0,5181129.0,10.362258
fur: an imaginary portrait of diane arbus,2006,steven shainberg,16800000.0,2312717.0,-14487283.0,-86.23382738095238
peaceful warrior,2006,victor salva,10000000.0,4326927.0,-5673073.0,-56.730729999999994
the santa clause 3: the escape clause,2006,michael lembeck,12000000.0,110768122.0,98768122.0,823.0676833333334
miss potter,2006,chris noonan,30000000.0,35078241.0,5078241.0,16.92747
big momma's house 2,2006,john whitesell,40000000.0,141522961.0,101522961.0,253.80740249999997
pulse,2006,jim sonzero,20500000.0,29907685.0,9407685.0,45.89114634146341
the last kiss,2006,tony goldwyn,20000000.0,15852401.0,-4147599.0,-20.737995
the astronaut farmer,2006,michael polish,13000000.0,11130889.0,-1869111.0,-14.377776923076924
mini's first time,2006,nick guthe,6000000.0,156318.0,-5843682.0,-97.3947
lonely hearts,2006,todd robinson,18000000.0,2520835.0,-15479165.0,-85.99536111111111
everyone's hero,2006,colin brady,35000000.0,16627188.0,-18372812.0,-52.49374857142857
old joy,2006,kelly reichardt,300000.0,301047.0,1047.0,0.349
the grudge 2,2006,takashi shimizu,20000000.0,70711175.0,50711175.0,253.555875
for your consideration,2006,christopher guest,12000000.0,5925637.0,-6074363.0,-50.61969166666667
the sentinel,2006,clark johnson,60000000.0,78810595.0,18810595.0,31.350991666666665
hoot,2006,wil shriner,15000000.0,8224998.0,-6775002.0,-45.16668
garfield: a tail of two kitties,2006,tim hill,60000000.0,143325970.0,83325970.0,138.87661666666668
there will be blood,2007,paul thomas anderson,25000000.0,76182388.0,51182388.0,204.729552
no country for old men,2007,ethan coen,25000000.0,171627166.0,146627166.0,586.5086640000001
stardust,2007,matthew vaughn,70000000.0,137515140.0,67515140.0,96.4502
gone baby gone,2007,ben affleck,19000000.0,34612443.0,15612443.0,82.17075263157895
disturbia,2007,d.j. caruso,20000000.0,118114220.0,98114220.0,490.5711
zodiac,2007,david fincher,65000000.0,84785914.0,19785914.0,30.439867692307693
superbad,2007,greg mottola,20000000.0,170812526.0,150812526.0,754.0626299999999
transformers,2007,michael bay,150000000.0,709709780.0,559709780.0,373.13985333333335
harry potter and the order of the phoenix,2007,david yates,150000000.0,942172396.0,792172396.0,528.1149306666666
into the wild,2007,sean penn,15000000.0,56675895.0,41675895.0,277.8393
ratatouille,2007,brad bird,150000000.0,623726085.0,473726085.0,315.81739
atonement,2007,joe wright,30000000.0,131016624.0,101016624.0,336.72208
shooter,2007,antoine fuqua,61000000.0,95696996.0,34696996.0,56.88032131147541
american gangster,2007,ridley scott,100000000.0,269755430.0,169755430.0,169.75543
spider-man 3,2007,sam raimi,258000000.0,894983373.0,636983373.0,246.89278023255815
live free or die hard,2007,len wiseman,110000000.0,388156011.0,278156011.0,252.86910090909092
pirates of the caribbean: at world's end,2007,gore verbinski,300000000.0,960996492.0,660996492.0,220.332164
i am legend,2007,francis lawrence,150000000.0,585410052.0,435410052.0,290.273368
juno,2007,jason reitman,7500000.0,232372681.0,224872681.0,2998.3024133333333
28 weeks later,2007,juan carlos fresnadillo,15000000.0,65048678.0,50048678.0,333.6578533333333
hitman,2007,xavier gens,24000000.0,101276318.0,77276318.0,321.9846583333333
enchanted,2007,kevin lima,85000000.0,340487836.0,255487836.0,300.57392470588235
the mist,2007,frank darabont,18000000.0,57470220.0,39470220.0,219.279
hairspray,2007,adam shankman,75000000.0,203553311.0,128553311.0,171.40441466666667
knocked up,2007,judd apatow,30000000.0,219922417.0,189922417.0,633.0747233333334
sweeney todd: the demon barber of fleet street,2007,tim burton,50000000.0,153383627.0,103383627.0,206.76725399999998
grindhouse,2007,directors,67000000.0,25422088.0,-41577912.0,-62.05658507462687
ghost rider,2007,mark steven johnson,110000000.0,228738393.0,118738393.0,107.94399363636364
the darjeeling limited,2007,wes anderson,16000000.0,35310019.0,19310019.0,120.68761875
bridge to terabithia,2007,gabor csupo,17000000.0,137587063.0,120587063.0,709.3356647058823
the nanny diaries,2007,shari springer berman,20000000.0,47817020.0,27817020.0,139.0851
funny games,2007,michael haneke,15000000.0,7938872.0,-7061128.0,-47.07418666666667
halloween,2007,rob zombie,15000000.0,80460948.0,65460948.0,436.40632000000005
the bourne ultimatum,2007,paul greengrass,110000000.0,444100035.0,334100035.0,303.72730454545456
norbit,2007,brian robbins,60000000.0,159814490.0,99814490.0,166.35748333333333
beowulf,2007,robert zemeckis,150000000.0,196393745.0,46393745.0,30.92916333333333
next,2007,lee tamahori,70000000.0,77621983.0,7621983.0,10.888547142857142
3:10 to yuma,2007,james mangold,55000000.0,70016220.0,15016220.0,27.302218181818183
across the universe,2007,julie taymor,45000000.0,29625761.0,-15374239.0,-34.16497555555556
ocean's thirteen,2007,steven soderbergh,85000000.0,311312624.0,226312624.0,266.25014588235297
blades of glory,2007,josh gordon,61000000.0,145710347.0,84710347.0,138.8694213114754
surf's up,2007,ash brannon,100000000.0,152005713.0,52005713.0,52.005713
resident evil: extinction,2007,russell mulcahy,45000000.0,147717833.0,102717833.0,228.2618511111111
30 days of night,2007,david slade,30000000.0,75513170.0,45513170.0,151.71056666666667
awake,2007,joby harold,8600000.0,32730062.0,24130062.0,280.5821162790698
dead silence,2007,james wan,20000000.0,22382047.0,2382047.0,11.910235
bee movie,2007,simon j. smith,150000000.0,293514336.0,143514336.0,95.676224
the heartbreak kid,2007,bobby farrelly,60000000.0,128453183.0,68453183.0,114.08863833333334
aliens vs. predator: requiem,2007,colin strause,40000000.0,130290885.0,90290885.0,225.7272125
shrek the third,2007,chris miller,160000000.0,813367380.0,653367380.0,408.3546125
1408,2007,mikael håfström,25000000.0,132963417.0,107963417.0,431.853668
the kingdom,2007,peter berg,70000000.0,87019158.0,17019158.0,24.313082857142856
the assassination of jesse james by the coward robert ford,2007,andrew dominik,30000000.0,15001776.0,-14998224.0,-49.994080000000004
good luck chuck,2007,mark helfrich,25000000.0,59768495.0,34768495.0,139.07398
hostel: part ii,2007,eli roth,10200000.0,35728183.0,25528183.0,250.2763039215686
fantastic 4: rise of the silver surfer,2007,tim story,130000000.0,301913131.0,171913131.0,132.24087
the golden compass,2007,chris weitz,180000000.0,372234864.0,192234864.0,106.79714666666666
rush hour 3,2007,brett ratner,140000000.0,258097122.0,118097122.0,84.35508714285714
timecrimes,2007,nacho vigalondo,2600000.0,553198.0,-2046802.0,-78.72315384615385
epic movie,2007,jason friedberg,20000000.0,87238158.0,67238158.0,336.19079
meet the robinsons,2007,stephen j. anderson,150000000.0,169333034.0,19333034.0,12.888689333333334
michael clayton,2007,tony gilroy,25000000.0,92991835.0,67991835.0,271.96734
the bucket list,2007,rob reiner,45000000.0,175372502.0,130372502.0,289.7166711111111
"lust, caution",2007,ang lee,15000000.0,67091915.0,52091915.0,347.2794333333333
charlie wilson's war,2007,mike nichols,75000000.0,119483446.0,44483446.0,59.311261333333334
paranormal activity,2007,oren peli,15000.0,193355800.0,193340800.0,1288938.6666666667
freedom writers,2007,richard lagravenese,21000000.0,43095175.0,22095175.0,105.21511904761904
before the devil knows you're dead,2007,sidney lumet,18000000.0,25038466.0,7038466.0,39.10258888888889
alvin and the chipmunks,2007,tim hill,60000000.0,365352546.0,305352546.0,508.92091
p.s. i love you,2007,richard lagravenese,30000000.0,156835339.0,126835339.0,422.78446333333335
walk hard: the dewey cox story,2007,jake kasdan,35000000.0,20576198.0,-14423802.0,-41.21086285714286
national treasure: book of secrets,2007,jon turteltaub,130000000.0,459242249.0,329242249.0,253.26326846153847
lars and the real girl,2007,craig gillespie,12000000.0,11293663.0,-706337.0,-5.886141666666667
the game plan,2007,andy fickman,22000000.0,147880543.0,125880543.0,572.1842863636364
hannibal rising,2007,peter webber,50000000.0,82169884.0,32169884.0,64.33976799999999
saw iv,2007,darren lynn bousman,10000000.0,139352633.0,129352633.0,1293.5263300000001
premonition,2007,mennan yapo,20000000.0,84297309.0,64297309.0,321.486545
the simpsons movie,2007,david silverman,75000000.0,536414293.0,461414293.0,615.2190573333334
death at a funeral,2007,frank oz,9000000.0,46789413.0,37789413.0,419.88236666666666
mr. brooks,2007,bruce a. evans,20000000.0,48443734.0,28443734.0,142.21867
vacancy,2007,nimród antal,19000000.0,35442935.0,16442935.0,86.54176315789474
mr. bean's holiday,2007,steve bendelack,25000000.0,232225908.0,207225908.0,828.9036319999999
perfect stranger,2007,james foley,60795000.0,73534117.0,12739117.0,20.954218274529154
the brothers solomon,2007,bob odenkirk,10000000.0,1035056.0,-8964944.0,-89.64944
august rush,2007,kirsten sheridan,30000000.0,66122026.0,36122026.0,120.40675333333333
music and lyrics,2007,marc lawrence,40000000.0,145896422.0,105896422.0,264.741055
reservation road,2007,terry george,11000000.0,1783226.0,-9216774.0,-83.78885454545456
i'm not there,2007,todd haynes,20000000.0,11792542.0,-8207458.0,-41.03729
reno 911! miami,2007,robert ben garant,10000000.0,22021262.0,12021262.0,120.21261999999999
the number 23,2007,joel schumacher,30000000.0,77677553.0,47677553.0,158.92517666666666
shoot 'em up,2007,michael davis,39000000.0,27122238.0,-11877762.0,-30.4558
evan almighty,2007,tom shadyac,175000000.0,174440724.0,-559276.0,-0.3195862857142857
dan in real life,2007,peter hedges,25000000.0,68474305.0,43474305.0,173.89722
the lookout,2007,scott frank,16000000.0,5371181.0,-10628819.0,-66.43011875
the brave one,2007,neil jordan,70000000.0,69787394.0,-212606.0,-0.30372285714285713
i now pronounce you chuck & larry,2007,dennis dugan,85000000.0,187134117.0,102134117.0,120.15778470588234
la vie en rose,2007,olivier dahan,25000000.0,86274793.0,61274793.0,245.099172
once,2007,john carney,150000.0,20936722.0,20786722.0,13857.814666666667
war,2007,philip g. atwell,25000000.0,40481352.0,15481352.0,61.925408000000004
the visitor,2007,tom mccarthy,4000000.0,18197518.0,14197518.0,354.93795
elizabeth: the golden age,2007,shekhar kapur,55000000.0,75782758.0,20782758.0,37.78683272727273
waitress,2007,adrienne shelly,1500000.0,22240529.0,20740529.0,1382.7019333333335
the seeker: the dark is rising,2007,david l. cunningham,45000000.0,31852619.0,-13147381.0,-29.21640222222222
no reservations,2007,scott hicks,28000000.0,92601050.0,64601050.0,230.71803571428572
tmnt,2007,kevin munroe,34000000.0,95802916.0,61802916.0,181.77328235294118
the hills have eyes 2,2007,martin weisz,15000000.0,37697773.0,22697773.0,151.31848666666667
the hitcher,2007,dave meyers,10000000.0,25399945.0,15399945.0,153.99945
sydney white,2007,joe nussbaum,16500000.0,13620075.0,-2879925.0,-17.454090909090908
the kite runner,2007,marc forster,20000000.0,75011029.0,55011029.0,275.05514500000004
reign over me,2007,mike binder,20000000.0,22242388.0,2242388.0,11.21194
bratz,2007,sean mcnamara,20000000.0,26013153.0,6013153.0,30.065765
daddy's little girls,2007,tyler perry,10000000.0,31609243.0,21609243.0,216.09243
